45.491,45.181,64.489,46.755,21.508,49.853,48.406,54.851,28.159,33.903,43.154,31.479,7.467,36.520,34.854,40.412,22.805,29.208,30.024,23.422,-0.850,26.900,31.709,30.641,21.288,26.763,27.557,19.837,-2.575,25.328,23.687,23.233,15.779,20.997,20.428,15.125,-5.866,22.502,22.910,19.297,12.807,23.384,19.183,12.130,-3.716,23.103,24.131,17.213,14.770,22.241,18.847,14.415,-0.883,21.335,24.028,17.617,47.067,31.994,24.232,20.640,16.397,16.029,16.546,63.619,44.781,34.454,29.297,24.464,25.118,24.194
45.625,45.175,64.833,46.748,21.384,50.674,49.026,55.462,28.851,33.945,43.278,31.478,7.207,36.555,34.827,40.393,22.962,29.219,30.039,23.429,-0.797,26.900,31.709,30.634,21.463,26.789,27.728,19.849,-2.696,25.332,23.691,23.256,15.872,20.890,20.554,15.127,-5.723,22.502,22.890,19.265,12.793,23.365,19.200,12.163,-3.644,23.101,24.120,17.204,13.861,22.061,17.708,13.179,-1.037,21.230,23.966,17.122,47.366,32.067,24.262,20.677,16.422,16.038,16.011,64.259,44.911,34.491,29.367,24.460,25.115,23.840
45.631,45.242,65.030,46.954,20.999,51.416,49.675,56.174,28.886,33.869,43.426,31.440,6.652,36.570,34.800,40.389,23.078,29.217,30.088,23.427,-0.717,26.898,31.707,30.636,21.577,26.818,27.869,19.855,-2.815,25.339,23.696,23.257,16.038,20.865,20.735,15.152,-5.618,22.504,22.888,19.283,12.695,23.348,18.855,12.165,-4.144,23.101,24.112,17.244,13.340,21.988,16.893,12.458,-1.139,21.198,23.944,16.825,47.640,32.004,24.292,20.700,16.481,15.922,15.688,64.781,44.944,34.529,29.412,24.500,25.029,23.601
45.680,45.462,65.088,47.342,20.668,51.991,50.260,56.852,28.850,33.833,43.482,31.430,5.191,36.564,34.794,40.393,23.069,29.218,30.010,23.424,-0.668,26.899,31.707,30.616,21.617,26.841,27.846,19.853,-2.845,25.345,23.704,23.266,16.130,20.877,20.509,15.179,-5.808,22.508,22.898,19.311,12.689,23.343,18.618,12.185,-4.280,23.114,24.107,17.246,13.114,21.928,16.591,12.162,-1.057,21.196,23.931,16.796,47.918,31.817,24.284,20.703,16.451,15.878,15.583,65.163,44.904,34.506,29.402,24.421,24.973,23.519
46.027,45.822,65.082,47.789,20.629,52.367,50.709,57.372,28.798,33.825,43.295,31.442,5.377,36.518,34.779,40.401,23.064,29.188,29.803,23.414,-0.564,26.901,31.705,30.616,21.601,26.826,27.613,19.836,-3.025,25.343,23.710,23.268,16.230,20.891,20.266,15.238,-5.946,22.533,22.912,19.353,12.688,23.441,18.631,12.272,-3.774,23.156,24.116,17.272,13.081,22.035,16.688,12.248,0.234,21.285,23.947,17.021,48.225,31.804,24.266,20.646,16.435,15.975,15.817,65.432,44.856,34.442,29.305,24.351,25.030,23.611
46.689,46.165,65.099,48.180,20.677,52.550,50.991,57.679,28.825,33.907,43.240,31.443,6.004,36.510,34.798,40.411,23.052,29.255,29.622,23.425,1.212,27.006,31.707,30.651,21.571,26.824,27.361,19.839,-1.674,25.384,23.719,23.318,16.374,21.112,20.292,15.568,-2.929,22.702,23.000,19.663,13.243,23.931,19.281,13.518,2.403,23.333,24.306,17.947,13.242,22.155,17.163,13.289,2.870,21.507,24.020,17.842,48.504,31.892,24.491,20.793,16.973,17.245,16.511,65.626,44.880,34.454,29.265,24.489,25.534,23.911
47.434,46.430,65.196,48.447,20.557,52.601,51.132,57.790,28.800,33.869,42.714,31.451,5.793,36.511,34.754,40.394,23.059,29.330,29.820,23.523,2.891,27.209,31.684,30.817,21.538,26.889,27.158,19.998,1.327,25.519,23.731,23.507,16.518,21.192,20.360,15.987,0.039,22.881,23.086,20.021,13.940,24.197,19.543,14.240,4.581,23.519,24.492,18.755,13.322,21.937,17.033,13.676,3.113,21.558,23.810,17.895,48.698,31.786,24.792,21.208,17.511,17.909,16.543,65.764,44.724,34.648,29.337,24.656,25.796,23.820
48.072,46.587,65.368,48.572,20.266,52.571,51.173,57.771,28.786,33.583,42.479,31.498,5.316,36.539,34.691,40.351,23.196,29.233,30.045,23.579,3.716,27.296,31.643,30.856,21.538,26.960,27.170,20.295,3.230,25.642,23.669,23.681,16.770,21.425,20.700,16.568,2.180,23.119,23.164,20.410,14.097,22.957,19.852,14.239,4.835,23.542,24.032,18.433,13.541,17.872,16.719,13.626,3.053,21.551,22.159,17.520,48.797,31.655,24.946,21.523,18.042,17.748,15.755,65.870,44.573,34.798,29.403,24.897,25.315,22.172
48.471,46.589,65.546,48.596,19.987,52.540,51.159,57.733,28.624,33.586,42.308,31.500,5.468,36.673,34.681,40.256,23.345,28.245,30.048,23.474,4.511,27.355,31.531,30.784,21.563,26.774,27.417,20.537,4.099,25.707,23.510,23.575,16.836,21.345,21.596,16.785,3.253,23.208,23.166,20.384,13.763,20.826,19.298,13.839,4.863,23.542,23.820,18.529,13.452,16.681,16.361,13.315,3.068,21.536,21.883,17.347,48.828,31.637,24.912,21.648,18.322,17.310,15.455,65.958,44.415,34.653,29.358,25.151,24.471,21.659
48.621,46.590,65.681,48.587,19.864,52.598,51.155,57.750,28.334,31.488,40.620,31.331,4.695,36.695,34.782,40.202,23.625,27.077,30.076,23.312,5.053,27.376,31.360,30.642,21.554,26.192,27.658,20.588,4.374,25.704,23.290,23.219,16.753,20.932,22.181,16.832,3.697,23.237,23.177,20.345,13.573,20.385,18.833,13.353,4.867,23.522,23.872,18.439,13.390,16.860,16.074,12.940,3.104,21.508,21.768,17.295,48.856,31.018,24.815,21.572,18.394,17.106,15.367,66.065,43.502,34.448,29.087,25.261,24.256,21.656
