255668.922,272566.656,750000.062,750000.062,750000.062,343427.250,255102.172,150395.328,-0.086,0.938,-0.353,-3.265,1.587,-0.366,86.667,75.000,1.000
255241.562,272238.438,750000.062,750000.062,750000.062,341853.844,253931.125,150135.062,-0.085,0.944,-0.350,-3.326,1.495,-0.641,86.667,76.000,1.000
254822.781,271970.125,750000.062,750000.062,750000.062,340470.719,252948.891,149889.203,-0.084,0.944,-0.350,-3.632,1.373,-0.854,86.667,77.000,1.000
254091.875,271148.406,750000.062,750000.062,750000.062,338795.250,251644.531,149498.578,-0.083,0.948,-0.345,-3.967,1.282,-0.946,86.667,78.000,1.000
253197.797,269956.500,750000.062,750000.062,750000.062,336835.094,250010.266,149026.781,-0.086,0.947,-0.341,-4.242,1.160,-0.854,86.667,79.000,1.000
252569.453,269168.938,750000.062,750000.062,750000.062,335090.656,248598.609,148669.859,-0.091,0.949,-0.335,-4.639,1.160,-0.946,86.667,80.000,1.000
252274.406,268985.656,750000.062,750000.062,750000.062,333820.719,247685.594,148489.344,-0.097,0.947,-0.334,-4.791,0.854,-0.946,86.667,81.000,1.000
251977.938,268845.812,750000.062,750000.062,750000.062,332707.438,246931.359,148310.891,-0.103,0.949,-0.334,-5.188,0.763,-1.007,86.667,82.000,1.000
251372.469,268154.781,749760.312,749827.062,749482.750,331304.906,245858.109,148000.109,-0.105,0.952,-0.335,-5.493,0.397,-1.068,86.667,83.000,1.000
250598.203,267094.344,748413.688,748480.188,748136.438,329610.812,244448.438,147581.516,-0.114,0.960,-0.334,-5.920,0.183,-1.282,86.667,84.000,1.000
250079.641,266434.500,747124.500,747191.125,746848.188,328122.656,243257.000,147285.844,-0.120,0.972,-0.332,-5.951,-0.183,-1.373,86.667,85.000,1.000
249879.188,266355.031,745878.938,745945.250,745603.188,327080.781,242543.344,147157.719,-0.131,0.979,-0.335,-6.409,-0.702,-1.160,86.667,86.000,1.000
249680.266,266328.750,744678.375,744744.688,744403.312,326209.688,242004.938,147045.516,-0.137,0.991,-0.327,-6.775,-1.373,-1.160,86.667,87.000,1.000
249176.000,265750.000,743534.750,743600.938,743260.562,325040.156,241136.078,146785.609,-0.148,0.990,-0.326,-7.721,-2.136,-1.007,86.667,88.000,1.000
