22.545,22.584,22.550,22.580,22.579,22.519,22.554,22.556,4.710,4.823,4.725,4.760,4.748,4.633,4.789,4.667,-1.863,-1.702,-1.691,-2.050,-1.992,-2.063,-1.975,-1.834,-5.655,-5.430,-5.541,-5.149,-5.737,-5.292,-6.017,-5.847,-4.394,-4.390,-4.718,-4.497,-4.375,-4.758,-4.849,-4.361,-4.057,-3.872,-4.119,-4.043,-4.074,-4.223,-4.308,-4.079,-4.142,-4.042,-3.897,-3.998,-4.118,-4.240,-4.172,-4.228,22.558,4.732,-1.896,-5.583,-4.543,-4.097,-4.105,-12.389,-19.463,-22.112,-22.871,-25.012,-20.691,-19.758
21.990,22.034,21.997,22.030,22.039,21.971,22.009,21.994,6.082,6.202,6.097,6.176,6.116,5.996,6.171,6.059,-1.462,-1.354,-1.319,-1.707,-1.656,-1.747,-1.560,-1.476,-5.445,-5.275,-5.354,-4.983,-5.573,-5.164,-5.833,-5.628,-4.332,-4.299,-4.660,-4.411,-4.314,-4.677,-4.769,-4.293,-3.829,-3.674,-3.934,-3.890,-3.950,-4.055,-4.100,-3.922,-4.150,-3.986,-3.856,-3.965,-4.016,-4.213,-4.189,-4.181,22.008,6.113,-1.535,-5.407,-4.469,-3.919,-4.070,-12.750,-19.053,-21.906,-22.863,-24.955,-20.758,-19.601
21.724,21.773,21.736,21.766,21.779,21.713,21.751,21.728,6.263,6.383,6.281,6.368,6.296,6.185,6.353,6.245,-1.345,-1.231,-1.213,-1.596,-1.541,-1.652,-1.413,-1.364,-5.362,-5.251,-5.330,-4.963,-5.527,-5.166,-5.750,-5.565,-4.329,-4.271,-4.660,-4.388,-4.297,-4.659,-4.754,-4.300,-3.599,-3.456,-3.724,-3.702,-3.720,-3.841,-3.859,-3.702,-4.163,-3.990,-3.799,-3.966,-3.955,-4.215,-4.167,-4.153,21.746,6.297,-1.419,-5.364,-4.457,-3.701,-4.051,-12.918,-19.043,-21.837,-22.872,-24.914,-20.770,-19.562
21.607,21.659,21.621,21.651,21.664,21.599,21.639,21.611,6.962,7.083,6.961,7.085,6.990,6.883,7.048,6.961,-1.240,-1.093,-1.099,-1.441,-1.412,-1.535,-1.254,-1.238,-5.408,-5.337,-5.426,-5.060,-5.572,-5.274,-5.774,-5.651,-4.301,-4.249,-4.647,-4.376,-4.271,-4.630,-4.727,-4.286,-3.651,-3.467,-3.725,-3.707,-3.736,-3.884,-3.874,-3.735,-4.303,-4.118,-3.917,-4.077,-4.052,-4.320,-4.331,-4.350,21.631,6.996,-1.289,-5.438,-4.436,-3.722,-4.183,-12.782,-19.090,-21.777,-22.901,-25.004,-20.821,-19.607
21.577,21.629,21.589,21.620,21.632,21.569,21.609,21.579,7.169,7.290,7.166,7.298,7.209,7.094,7.247,7.177,-1.316,-1.154,-1.171,-1.481,-1.471,-1.612,-1.270,-1.316,-5.474,-5.412,-5.510,-5.121,-5.592,-5.376,-5.815,-5.733,-4.273,-4.222,-4.625,-4.358,-4.245,-4.589,-4.695,-4.264,-3.743,-3.502,-3.780,-3.736,-3.774,-3.979,-3.937,-3.783,-4.302,-4.041,-3.912,-4.009,-3.987,-4.271,-4.290,-4.346,21.600,7.206,-1.349,-5.504,-4.409,-3.779,-4.145,-12.562,-19.043,-21.768,-22.897,-24.988,-20.905,-19.568
21.627,21.675,21.633,21.666,21.676,21.615,21.654,21.622,7.340,7.466,7.328,7.460,7.370,7.260,7.403,7.352,-1.503,-1.354,-1.360,-1.669,-1.653,-1.815,-1.415,-1.549,-5.545,-5.481,-5.580,-5.162,-5.618,-5.494,-5.899,-5.814,-4.169,-4.119,-4.523,-4.252,-4.131,-4.462,-4.585,-4.165,-3.775,-3.507,-3.800,-3.730,-3.786,-3.971,-3.965,-3.820,-4.219,-3.968,-3.816,-3.903,-3.884,-4.155,-4.185,-4.274,21.646,7.372,-1.540,-5.574,-4.301,-3.794,-4.050,-12.418,-19.098,-21.808,-22.863,-24.960,-20.867,-19.491
21.710,21.755,21.714,21.747,21.757,21.695,21.736,21.701,7.652,7.741,7.614,7.756,7.667,7.550,7.705,7.642,-1.690,-1.579,-1.542,-1.879,-1.853,-2.024,-1.587,-1.804,-5.763,-5.730,-5.804,-5.367,-5.820,-5.808,-6.202,-6.092,-4.188,-4.131,-4.549,-4.294,-4.148,-4.460,-4.586,-4.208,-4.014,-3.727,-4.027,-3.989,-4.016,-4.233,-4.260,-4.117,-4.288,-4.077,-3.898,-3.967,-3.928,-4.243,-4.223,-4.369,21.727,7.666,-1.745,-5.823,-4.321,-4.048,-4.124,-12.335,-19.072,-21.905,-22.869,-24.950,-20.933,-19.363
21.756,21.800,21.759,21.794,21.803,21.741,21.783,21.748,7.722,7.805,7.692,7.829,7.742,7.624,7.780,7.704,-1.728,-1.674,-1.584,-1.925,-1.915,-2.086,-1.625,-1.901,-6.224,-6.247,-6.263,-5.838,-6.267,-6.397,-6.759,-6.623,-4.209,-4.145,-4.589,-4.343,-4.151,-4.470,-4.602,-4.282,-4.151,-3.896,-4.162,-4.171,-4.178,-4.367,-4.470,-4.278,-4.174,-4.009,-3.825,-3.884,-3.841,-4.148,-4.103,-4.244,21.773,7.737,-1.805,-6.327,-4.349,-4.209,-4.029,-12.345,-19.161,-21.889,-22.971,-24.928,-20.940,-19.330
21.756,21.798,21.757,21.794,21.803,21.740,21.784,21.748,7.876,7.941,7.830,7.976,7.884,7.771,7.925,7.832,-1.781,-1.743,-1.622,-1.951,-1.977,-2.135,-1.676,-1.987,-6.682,-6.721,-6.690,-6.344,-6.655,-6.955,-7.258,-7.108,-4.426,-4.325,-4.834,-4.591,-4.370,-4.690,-4.810,-4.551,-3.935,-3.762,-4.086,-3.975,-3.974,-4.221,-4.312,-4.041,-4.375,-4.159,-4.039,-4.121,-4.051,-4.326,-4.276,-4.390,21.773,7.879,-1.859,-6.802,-4.575,-4.038,-4.217,-12.283,-19.129,-21.795,-23.117,-24.911,-20.923,-19.470
21.708,21.748,21.707,21.745,21.753,21.690,21.738,21.697,7.987,8.054,7.945,8.098,7.998,7.887,8.041,7.937,-1.694,-1.595,-1.503,-1.778,-1.856,-1.966,-1.560,-1.915,-7.012,-7.000,-7.003,-6.755,-6.909,-7.317,-7.575,-7.460,-4.842,-4.673,-5.256,-5.029,-4.745,-5.097,-5.189,-5.042,-3.745,-3.662,-4.043,-3.797,-3.827,-4.082,-4.180,-3.783,-4.070,-3.848,-3.794,-3.921,-3.806,-4.049,-4.036,-4.069,21.723,7.993,-1.734,-7.129,-4.984,-3.890,-3.949,-12.231,-19.104,-21.654,-23.202,-24.937,-20.999,-19.457
21.638,21.675,21.636,21.673,21.681,21.620,21.669,21.624,7.929,7.990,7.883,8.030,7.932,7.822,7.980,7.861,-1.812,-1.668,-1.619,-1.831,-1.966,-2.041,-1.644,-2.113,-7.262,-7.247,-7.305,-7.130,-7.143,-7.650,-7.887,-7.765,-5.008,-4.809,-5.428,-5.188,-4.900,-5.240,-5.344,-5.246,-3.703,-3.730,-4.093,-3.816,-3.863,-4.127,-4.218,-3.735,-3.901,-3.659,-3.629,-3.776,-3.642,-3.866,-3.923,-3.905,21.652,7.929,-1.837,-7.424,-5.145,-3.911,-3.788,-12.239,-19.052,-21.597,-23.338,-24.894,-20.970,-19.408
21.614,21.650,21.611,21.647,21.657,21.596,21.644,21.598,7.618,7.661,7.561,7.730,7.598,7.505,7.661,7.530,-2.061,-1.905,-1.891,-2.050,-2.239,-2.300,-1.872,-2.441,-7.427,-7.456,-7.575,-7.421,-7.322,-7.941,-8.159,-8.005,-5.160,-4.947,-5.588,-5.327,-5.040,-5.357,-5.483,-5.431,-3.779,-3.816,-4.197,-3.912,-3.963,-4.190,-4.290,-3.800,-4.236,-4.001,-4.035,-4.200,-3.972,-4.218,-4.290,-4.195,21.627,7.608,-2.095,-7.663,-5.292,-3.993,-4.144,-12.230,-19.209,-21.672,-23.549,-24.863,-20.975,-19.480
21.624,21.658,21.620,21.655,21.666,21.605,21.653,21.606,7.576,7.615,7.516,7.689,7.554,7.462,7.617,7.484,-2.119,-1.963,-1.963,-2.082,-2.311,-2.346,-1.938,-2.529,-7.493,-7.493,-7.651,-7.510,-7.358,-8.048,-8.201,-8.089,-5.132,-4.961,-5.624,-5.310,-5.047,-5.340,-5.497,-5.454,-4.176,-4.123,-4.597,-4.240,-4.344,-4.417,-4.667,-4.135,-4.524,-4.251,-4.395,-4.500,-4.231,-4.501,-4.586,-4.437,21.636,7.564,-2.156,-7.730,-5.296,-4.337,-4.428,-12.286,-19.132,-21.733,-23.800,-24.814,-20.978,-19.486
21.588,21.620,21.582,21.619,21.627,21.566,21.616,21.567,7.522,7.553,7.463,7.639,7.492,7.403,7.562,7.424,-2.484,-2.359,-2.294,-2.401,-2.692,-2.686,-2.333,-2.947,-7.627,-7.549,-7.728,-7.609,-7.406,-8.187,-8.240,-8.208,-5.132,-4.991,-5.658,-5.321,-5.058,-5.359,-5.518,-5.486,-4.315,-4.233,-4.765,-4.366,-4.554,-4.489,-4.903,-4.339,-4.859,-4.535,-4.760,-4.763,-4.554,-4.842,-4.973,-4.846,21.598,7.507,-2.524,-7.819,-5.315,-4.495,-4.767,-12.391,-19.162,-21.835,-24.077,-24.684,-21.047,-19.506
21.392,21.418,21.379,21.419,21.425,21.364,21.416,21.364,7.430,7.457,7.369,7.545,7.401,7.310,7.462,7.332,-2.668,-2.554,-2.451,-2.544,-2.857,-2.846,-2.543,-3.154,-7.654,-7.535,-7.711,-7.597,-7.382,-8.194,-8.196,-8.185,-5.251,-5.147,-5.817,-5.450,-5.173,-5.504,-5.649,-5.641,-4.273,-4.192,-4.781,-4.343,-4.541,-4.426,-4.896,-4.315,-4.960,-4.598,-4.877,-4.838,-4.646,-4.903,-5.113,-4.913,21.397,7.413,-2.702,-7.807,-5.454,-4.471,-4.856,-12.501,-19.005,-21.899,-24.232,-24.654,-21.098,-19.508
20.905,20.922,20.878,20.923,20.929,20.869,20.920,20.864,7.353,7.370,7.296,7.467,7.313,7.227,7.383,7.248,-2.701,-2.578,-2.462,-2.534,-2.859,-2.871,-2.564,-3.186,-7.626,-7.527,-7.652,-7.550,-7.380,-8.122,-8.143,-8.078,-5.309,-5.242,-5.954,-5.510,-5.234,-5.585,-5.692,-5.692,-4.196,-4.092,-4.711,-4.272,-4.436,-4.312,-4.757,-4.258,-5.056,-4.673,-4.982,-4.956,-4.741,-5.013,-5.220,-4.999,20.901,7.332,-2.719,-7.760,-5.527,-4.379,-4.955,-12.710,-19.077,-21.930,-24.302,-24.615,-21.000,-19.605
20.060,20.066,20.013,20.064,20.076,20.020,20.062,20.005,7.324,7.336,7.264,7.436,7.278,7.188,7.356,7.213,-2.841,-2.712,-2.590,-2.627,-2.969,-3.001,-2.693,-3.336,-7.702,-7.670,-7.740,-7.628,-7.541,-8.162,-8.252,-8.068,-5.526,-5.472,-6.236,-5.715,-5.427,-5.791,-5.858,-5.897,-4.248,-4.094,-4.799,-4.415,-4.488,-4.397,-4.792,-4.339,-5.440,-5.068,-5.429,-5.511,-5.201,-5.543,-5.721,-5.446,20.046,7.300,-2.846,-7.845,-5.740,-4.446,-5.420,-13.042,-18.721,-21.962,-24.428,-24.557,-20.887,-19.839
19.014,19.012,18.947,19.009,19.026,18.980,19.011,18.947,7.163,7.170,7.100,7.272,7.110,7.017,7.185,7.052,-3.148,-2.985,-2.897,-2.861,-3.207,-3.278,-2.971,-3.633,-7.520,-7.584,-7.590,-7.433,-7.459,-7.944,-8.107,-7.737,-5.738,-5.688,-6.503,-5.918,-5.640,-5.986,-6.038,-6.092,-3.923,-3.706,-4.406,-4.136,-4.112,-4.066,-4.463,-3.989,-5.491,-5.073,-5.433,-5.470,-5.241,-5.524,-5.651,-5.427,18.993,7.134,-3.123,-7.672,-5.950,-4.100,-5.414,-13.322,-18.679,-22.087,-24.442,-24.494,-20.662,-19.888
18.499,18.488,18.420,18.493,18.497,18.475,18.506,18.424,7.822,7.849,7.810,7.943,7.838,7.763,7.827,7.766,-1.690,-1.506,-1.539,-1.413,-1.702,-1.795,-1.501,-1.933,-6.491,-6.600,-6.524,-6.416,-6.463,-6.791,-7.015,-6.451,-5.858,-5.799,-6.621,-6.004,-5.758,-6.073,-6.149,-6.202,-3.481,-3.283,-3.908,-3.636,-3.658,-3.634,-4.024,-3.557,-5.378,-4.962,-5.333,-5.335,-5.141,-5.412,-5.501,-5.308,18.475,7.827,-1.635,-6.594,-6.058,-3.648,-5.296,-13.330,-18.309,-21.706,-24.154,-24.316,-20.409,-19.821
19.887,19.884,19.831,19.900,19.886,19.882,19.918,19.845,9.843,9.901,9.873,9.958,9.910,9.833,9.839,9.844,0.822,0.987,0.929,1.054,0.840,0.763,0.967,0.772,-4.958,-5.074,-5.022,-5.033,-5.027,-5.271,-5.386,-4.846,-5.903,-5.834,-6.625,-5.931,-5.806,-6.041,-6.149,-6.216,-3.104,-2.802,-3.433,-3.118,-3.219,-3.127,-3.549,-3.097,-5.207,-4.706,-5.147,-5.117,-4.941,-5.214,-5.256,-5.100,19.879,9.875,0.891,-5.077,-6.063,-3.181,-5.086,-12.790,-17.712,-20.958,-23.744,-24.146,-20.122,-19.702
22.043,22.050,22.011,22.070,22.056,22.049,22.084,22.031,11.198,11.261,11.245,11.306,11.280,11.212,11.192,11.220,3.453,3.549,3.488,3.555,3.437,3.357,3.512,3.463,-3.936,-4.027,-4.005,-4.060,-4.080,-4.264,-4.307,-3.829,-5.534,-5.448,-6.133,-5.406,-5.457,-5.590,-5.716,-5.802,-3.052,-2.639,-3.344,-3.023,-3.087,-2.991,-3.461,-3.013,-4.136,-3.687,-4.149,-4.079,-3.964,-4.147,-4.124,-4.134,22.049,11.239,3.477,-4.064,-5.636,-3.076,-4.052,-12.051,-17.344,-20.260,-23.542,-23.969,-19.997,-19.417
23.107,23.114,23.084,23.140,23.128,23.117,23.151,23.105,14.604,14.662,14.648,14.678,14.678,14.612,14.603,14.639,4.977,5.068,4.987,5.045,4.968,4.863,5.006,5.006,-2.855,-2.939,-2.870,-2.947,-3.028,-3.127,-3.157,-2.746,-4.997,-4.892,-5.329,-4.677,-4.894,-4.892,-5.097,-5.147,-3.024,-2.642,-3.276,-2.954,-3.003,-2.925,-3.391,-2.938,-3.709,-3.329,-3.726,-3.654,-3.480,-3.751,-3.675,-3.627,23.118,14.640,4.990,-2.959,-4.991,-3.019,-3.619,-11.720,-16.303,-19.912,-23.344,-23.774,-19.982,-19.292
23.117,23.121,23.096,23.151,23.140,23.128,23.162,23.118,15.108,15.154,15.145,15.173,15.175,15.115,15.107,15.140,5.979,6.064,5.973,6.024,5.983,5.861,6.000,6.011,-1.830,-1.873,-1.758,-1.862,-1.983,-1.983,-2.032,-1.682,-4.208,-4.110,-4.303,-3.778,-4.082,-3.972,-4.221,-4.251,-3.169,-2.908,-3.468,-3.136,-3.164,-3.053,-3.544,-3.100,-1.647,-1.329,-1.771,-1.731,-1.473,-1.751,-1.628,-1.545,23.129,15.140,5.987,-1.875,-4.116,-3.193,-1.609,-11.908,-16.275,-19.775,-23.135,-23.547,-20.087,-18.653
24.081,24.078,24.069,24.106,24.096,24.093,24.118,24.086,15.717,15.758,15.746,15.768,15.772,15.728,15.720,15.747,7.834,7.916,7.816,7.844,7.814,7.737,7.845,7.862,-0.556,-0.577,-0.453,-0.537,-0.681,-0.622,-0.714,-0.416,-3.070,-3.005,-2.983,-2.639,-2.918,-2.776,-2.967,-3.041,-1.468,-1.334,-1.742,-1.570,-1.476,-1.420,-1.659,-1.450,-1.137,-0.858,-1.166,-1.199,-0.998,-1.205,-1.070,-1.018,24.091,15.744,7.833,-0.569,-2.925,-1.515,-1.081,-11.853,-16.208,-19.323,-22.796,-23.268,-19.714,-18.535
29.380,29.379,29.379,29.390,29.388,29.392,29.400,29.387,20.007,20.037,20.013,20.023,20.022,20.007,20.007,20.015,8.391,8.452,8.364,8.381,8.352,8.299,8.390,8.404,0.147,0.070,0.162,0.081,0.026,0.026,-0.029,0.193,-1.666,-1.680,-1.514,-1.334,-1.526,-1.408,-1.558,-1.651,-1.118,-1.050,-1.415,-1.293,-1.141,-1.120,-1.318,-1.147,-0.883,-0.627,-0.861,-0.892,-0.768,-0.916,-0.784,-0.732,29.387,20.016,8.379,0.085,-1.542,-1.200,-0.808,-10.412,-15.034,-19.153,-22.547,-22.876,-19.661,-18.565
34.901,34.902,34.902,34.910,34.908,34.911,34.914,34.906,21.230,21.254,21.236,21.251,21.242,21.226,21.227,21.233,10.673,10.687,10.654,10.657,10.646,10.611,10.670,10.658,0.693,0.598,0.681,0.572,0.609,0.553,0.548,0.694,-0.534,-0.655,-0.421,-0.357,-0.453,-0.369,-0.481,-0.587,-0.339,-0.432,-0.650,-0.568,-0.438,-0.436,-0.614,-0.440,-0.299,-0.093,-0.309,-0.359,-0.168,-0.347,-0.207,-0.175,34.907,21.237,10.657,0.618,-0.482,-0.490,-0.245,-8.778,-14.603,-18.556,-22.246,-22.523,-19.516,-18.554
38.586,38.588,38.587,38.596,38.592,38.594,38.595,38.590,22.656,22.676,22.657,22.672,22.666,22.655,22.656,22.657,11.754,11.760,11.739,11.732,11.735,11.698,11.753,11.733,1.083,1.016,1.104,0.979,1.058,0.971,1.005,1.099,-0.193,-0.357,-0.096,-0.078,-0.139,-0.056,-0.171,-0.277,0.665,0.480,0.423,0.508,0.558,0.553,0.393,0.605,-0.032,0.104,-0.039,-0.079,0.050,-0.094,0.044,0.083,38.591,22.662,11.738,1.039,-0.171,0.523,0.005,-7.402,-14.243,-18.350,-21.973,-22.387,-19.167,-18.670
40.876,40.878,40.878,40.887,40.881,40.883,40.883,40.879,23.652,23.668,23.653,23.673,23.661,23.654,23.652,23.651,12.211,12.212,12.200,12.202,12.202,12.164,12.211,12.193,1.598,1.553,1.641,1.504,1.608,1.503,1.571,1.621,-0.173,-0.353,-0.085,-0.073,-0.127,-0.046,-0.158,-0.261,0.894,0.704,0.674,0.788,0.780,0.797,0.606,0.855,0.231,0.360,0.234,0.185,0.282,0.173,0.305,0.342,40.881,23.658,12.199,1.575,-0.160,0.762,0.264,-6.497,-13.836,-18.325,-21.782,-22.306,-18.953,-18.686
42.286,42.288,42.288,42.296,42.290,42.291,42.292,42.289,23.755,23.771,23.756,23.775,23.764,23.758,23.757,23.753,13.323,13.315,13.313,13.328,13.319,13.276,13.317,13.306,3.479,3.441,3.519,3.404,3.485,3.395,3.496,3.478,0.083,-0.104,0.141,0.165,0.108,0.160,0.082,-0.024,1.017,0.823,0.787,0.886,0.905,0.900,0.727,0.952,0.462,0.580,0.468,0.409,0.496,0.404,0.518,0.553,42.290,23.761,13.312,3.462,0.076,0.875,0.486,-6.121,-13.869,-18.114,-21.310,-22.179,-18.778,-18.697
43.025,43.027,43.027,43.033,43.028,43.028,43.030,43.027,23.863,23.877,23.863,23.881,23.870,23.864,23.864,23.860,13.900,13.884,13.885,13.912,13.891,13.853,13.889,13.880,5.353,5.306,5.375,5.313,5.346,5.286,5.380,5.332,0.143,-0.041,0.195,0.221,0.165,0.215,0.138,0.035,1.739,1.553,1.505,1.573,1.641,1.588,1.426,1.623,0.826,0.893,0.818,0.753,0.823,0.752,0.829,0.878,43.028,23.868,13.887,5.336,0.134,1.581,0.822,-6.103,-13.754,-17.964,-20.939,-22.130,-18.540,-18.596
43.308,43.311,43.311,43.317,43.311,43.312,43.313,43.310,24.001,24.014,24.000,24.016,24.005,24.000,24.002,23.997,15.848,15.826,15.827,15.860,15.825,15.815,15.832,15.824,6.928,6.877,6.924,6.901,6.915,6.892,6.933,6.887,0.655,0.534,0.728,0.719,0.687,0.724,0.661,0.583,2.148,1.990,1.962,2.002,2.043,2.028,1.885,2.065,1.825,1.911,1.899,1.764,1.825,1.851,1.863,1.919,43.312,24.004,15.832,6.907,0.661,2.015,1.857,-6.157,-13.658,-17.363,-20.646,-21.947,-18.521,-18.342
43.383,43.385,43.386,43.391,43.386,43.386,43.387,43.385,24.287,24.296,24.282,24.300,24.287,24.282,24.285,24.283,17.339,17.322,17.320,17.353,17.313,17.314,17.321,17.318,8.594,8.547,8.579,8.572,8.574,8.587,8.581,8.537,1.708,1.637,1.785,1.740,1.736,1.770,1.718,1.646,3.139,2.996,3.004,3.044,3.046,3.044,2.945,3.056,5.080,5.135,5.135,5.142,5.092,5.135,5.058,5.172,43.386,24.288,17.325,8.571,1.717,3.034,5.119,-6.079,-13.496,-16.887,-20.311,-21.608,-18.233,-17.521
43.393,43.396,43.396,43.401,43.396,43.396,43.398,43.395,25.244,25.255,25.242,25.258,25.246,25.244,25.242,25.244,18.092,18.076,18.077,18.100,18.071,18.075,18.081,18.077,13.250,13.215,13.237,13.246,13.234,13.255,13.228,13.202,6.991,6.969,7.056,7.007,6.975,7.000,7.010,6.957,9.481,9.469,9.502,9.520,9.471,9.479,9.426,9.532,5.669,5.746,5.759,5.757,5.709,5.760,5.681,5.786,43.397,25.247,18.081,13.233,6.996,9.485,5.734,-5.982,-13.184,-16.751,-19.019,-20.107,-16.313,-17.462
